typeCode,freqCode,refPeriodId,refYear,refMonth,period,CountryCode,Country,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,Mineral
A,20230101,2023,52,2023,191,HRV,Croatia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.6,FALSE,8,kg,0.6,FALSE,0.6,FALSE,0.0,FALSE,,261.0,261.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2365944.336,TRUE,-1,,0.0,FALSE,2365944.336,TRUE,0.0,FALSE,20403782.0,20371411.0,20403782.0,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,19924.0,FALSE,,FALSE,0.0,FALSE,,190702.0,190702.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28518.0,FALSE,8,kg,28518.0,FALSE,28518.0,FALSE,0.0,FALSE,271580.507,,271580.507,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,218,ECU,Ecuador,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,1354.094,FALSE,,FALSE,0.0,FALSE,11398052.3,,11398052.3,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,233,EST,Estonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,433200.0,FALSE,8,kg,433200.0,FALSE,433200.0,FALSE,0.0,FALSE,3812343.86,,3812343.86,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18383539.0,FALSE,8,kg,18383539.0,FALSE,18383539.0,FALSE,0.0,FALSE,232930860.864,,232930860.864,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,246,FIN,Finland,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69937241.0,FALSE,8,kg,69937241.0,FALSE,69937241.0,FALSE,0.0,FALSE,,587595035.569,587595035.569,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,251,FRA,France,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,158277400.91,TRUE,-1,,0.0,FALSE,158277400.91,TRUE,0.0,FALSE,1389901076.753,,1389901076.753,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,251,FRA,France,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22317953.315,TRUE,-1,,0.0,FALSE,22317953.315,TRUE,0.0,FALSE,,194849662.417,194849662.417,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,268,GEO,Georgia,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83.11,FALSE,8,kg,83.11,FALSE,83.11,FALSE,0.0,FALSE,1060.34,,1060.34,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,454968942.0,FALSE,8,kg,454968942.0,FALSE,454968942.0,FALSE,0.0,FALSE,3922802548.584,,3922802548.584,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,137802960.0,FALSE,8,kg,137802960.0,FALSE,137802960.0,FALSE,0.0,FALSE,,1208999175.104,1208999175.104,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,288,GHA,Ghana,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,286.0,FALSE,,FALSE,0.0,FALSE,421905.695,,421905.695,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,300,GRC,Greece,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69312194.218,TRUE,8,kg,69466781.0,FALSE,69312194.218,TRUE,0.0,FALSE,564459921.314,,564459921.314,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,300,GRC,Greece,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,271699.0,FALSE,8,kg,271699.0,FALSE,271699.0,FALSE,0.0,FALSE,,2344014.121,2344014.121,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,320,GTM,Guatemala,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3508.0,FALSE,8,kg,3508.0,FALSE,3508.0,FALSE,0.0,FALSE,11793.0,,11793.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,344,HKG,Hong Kong,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35000.0,FALSE,8,kg,35000.0,FALSE,35000.0,FALSE,0.0,FALSE,,244074.277,244074.277,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,348,HUN,Hungary,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,456449.567,TRUE,8,kg,456447.04,FALSE,456449.567,TRUE,0.0,FALSE,4334525.0,,4334525.0,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.346,TRUE,-1,,0.0,FALSE,3.346,TRUE,0.0,FALSE,28.918,26.09,28.918,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,360,IDN,Indonesia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,87285373.0,FALSE,8,kg,87285373.0,FALSE,87285373.0,FALSE,0.0,FALSE,754849999.0,,754849999.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,360,IDN,Indonesia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115361631.0,FALSE,8,kg,115361631.0,FALSE,115361631.0,FALSE,0.0,FALSE,,981488361.29,981488361.29,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25.095,TRUE,-1,,0.0,FALSE,25.095,TRUE,0.0,FALSE,14309.509,,14309.509,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14349.137,TRUE,-1,,0.0,FALSE,14349.137,TRUE,0.0,FALSE,124000.0,,124000.0,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,559633072.0,FALSE,8,kg,559633072.0,FALSE,559633072.0,FALSE,0.0,FALSE,4888128402.858,,4888128402.858,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10853672.529,TRUE,-1,,0.0,FALSE,10853672.529,TRUE,0.0,FALSE,,93035855.375,93035855.375,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,384,CIV,Ivory Coast,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,758.0,FALSE,8,kg,758.0,FALSE,758.0,FALSE,0.0,FALSE,801.178,,801.178,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,384,CIV,Ivory Coast,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1166.0,FALSE,8,kg,1166.0,FALSE,1166.0,FALSE,0.0,FALSE,,11613.018,11613.018,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,388,JAM,Jamaica,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,307.06,FALSE,,FALSE,0.0,FALSE,4196.73,,4196.73,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,8056064.0,FALSE,,FALSE,0.0,FALSE,70001623.652,,70001623.652,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,661142020.0,FALSE,,FALSE,0.0,FALSE,,5511558160.893,5511558160.893,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,398,KAZ,Kazakhstan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,30781.58,FALSE,,FALSE,0.0,FALSE,312864.85,,312864.85,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,398,KAZ,Kazakhstan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,351871474.28,FALSE,8,kg,351871474.28,FALSE,351871474.28,FALSE,0.0,FALSE,,2840465512.51,2840465512.51,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,400,JOR,Jordan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,308.894,TRUE,-1,,0.0,FALSE,308.894,TRUE,0.0,FALSE,2669.352,,2669.352,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,404,KEN,Kenya,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,132.0,FALSE,8,kg,132.0,FALSE,132.0,FALSE,0.0,FALSE,799.847,,799.847,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,410,KOR,South Korea,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,242416709.867,TRUE,8,kg,242414684.0,FALSE,242416709.867,TRUE,0.0,FALSE,2092318094.0,,2092318094.0,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,410,KOR,South Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,196476151.49,FALSE,8,kg,196476151.49,FALSE,196476151.49,FALSE,0.0,FALSE,,1671681870.0,1671681870.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,414,KWT,Kuwait,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6704976.524,TRUE,-1,,0.0,FALSE,6704976.524,TRUE,0.0,FALSE,57697627.535,,57697627.535,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,417,KGZ,Kyrgyzstan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,0.0,FALSE,,221.0,221.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,418,LAO,Laos,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6426776.0,FALSE,8,kg,6426776.0,FALSE,6426776.0,FALSE,0.0,FALSE,,54468097.75,54468097.75,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,428,LVA,Latvia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3021.0,FALSE,8,kg,3021.0,FALSE,3021.0,FALSE,0.0,FALSE,26933.32,,26933.32,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,440,LTU,Lithuania,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15.2,FALSE,8,kg,15.2,FALSE,15.2,FALSE,0.0,FALSE,377.0,,377.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,440,LTU,Lithuania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.2,FALSE,8,kg,0.2,FALSE,0.2,FALSE,0.0,FALSE,,109.0,109.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,442,LUX,Luxembourg,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,252938.328,TRUE,8,kg,252156.438,FALSE,252938.328,TRUE,0.0,FALSE,3771449.268,3770701.268,3771449.268,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,442,LUX,Luxembourg,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1656.64,FALSE,8,kg,1656.64,FALSE,1656.64,FALSE,0.0,FALSE,,16173.843,16173.843,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,232909129.27,FALSE,,FALSE,0.0,FALSE,2037671940.074,,2037671940.074,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8120928.2,FALSE,8,kg,8120928.2,FALSE,8120928.2,FALSE,0.0,FALSE,,55881922.009,55881922.009,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,470,MLT,Malta,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,0.0,FALSE,6.488,,6.488,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,484,MEX,Mexico,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,106730783.0,FALSE,8,kg,106730783.0,FALSE,106730783.0,FALSE,0.0,FALSE,,967655999.0,967655999.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,484,MEX,Mexico,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9660761.0,FALSE,8,kg,9660761.0,FALSE,9660761.0,FALSE,0.0,FALSE,,82354521.0,82354521.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,490,S19,"Other Asia, nes",M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,367740394.965,TRUE,-1,,0.0,FALSE,367740394.965,TRUE,0.0,FALSE,3149593264.903,,3149593264.903,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,490,S19,"Other Asia, nes",X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55439442.0,FALSE,8,kg,55439442.0,FALSE,55439442.0,FALSE,0.0,FALSE,,460400927.171,460400927.171,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,99.36,FALSE,8,kg,99.36,FALSE,99.36,FALSE,0.0,FALSE,1651.1,,1651.1,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,504,MAR,Morocco,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,FALSE,8,kg,2.0,FALSE,2.0,FALSE,0.0,FALSE,,6.474,6.474,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,508,MOZ,Mozambique,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,125.0,FALSE,30217.0,FALSE,0.0,FALSE,49000.0,43000.0,49000.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,512,OMN,Oman,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13701800.347,TRUE,-1,,0.0,FALSE,13701800.347,TRUE,0.0,FALSE,118405955.601,,118405955.601,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,512,OMN,Oman,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,-1,,0.0,FALSE,,FALSE,0.0,FALSE,,276736.02,276736.02,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,516,NAM,Namibia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,156.45,FALSE,8,kg,156.45,FALSE,156.45,FALSE,0.0,FALSE,13403.656,,13403.656,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77038249.596,TRUE,8,kg,77038239.0,FALSE,77038249.596,TRUE,0.0,FALSE,668227319.086,,668227319.086,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,528,NLD,Netherlands,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77858873.262,TRUE,8,kg,77858231.0,FALSE,77858873.262,TRUE,0.0,FALSE,,674133105.568,674133105.568,6,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,566,NGA,Nigeria,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9855.0,FALSE,8,kg,9855.0,FALSE,9855.0,FALSE,0.0,FALSE,249564.127,,249564.127,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16621160.0,FALSE,8,kg,16621160.0,FALSE,16621160.0,FALSE,0.0,FALSE,,125056471.014,125056471.014,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,579,NOR,Norway,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20600.0,FALSE,8,kg,20600.0,FALSE,20600.0,FALSE,0.0,FALSE,291807.41,,291807.41,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,579,NOR,Norway,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20731246.0,FALSE,8,kg,20731246.0,FALSE,20731246.0,FALSE,0.0,FALSE,,174592885.411,174592885.411,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,586,PAK,Pakistan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5978087.0,FALSE,8,kg,5978087.0,FALSE,5978087.0,FALSE,0.0,FALSE,49008174.124,,49008174.124,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,604,PER,Peru,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,258054.84,FALSE,8,kg,258054.84,FALSE,258054.84,FALSE,0.0,FALSE,2318814.07,,2318814.07,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,604,PER,Peru,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,316128690.0,FALSE,8,kg,316128690.0,FALSE,316128690.0,FALSE,0.0,FALSE,,2689386170.04,2689386170.04,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,608,PHL,Philippines,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,8,kg,2488137.22,FALSE,,FALSE,2495551.96,FALSE,21414950.0,21238371.0,21414950.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,608,PHL,Philippines,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,228480835.0,FALSE,8,kg,228480835.0,FALSE,228480835.0,FALSE,229834217.0,FALSE,,1941133018.0,1941133018.0,0,FALSE,TRUE,,Copper
A,20230101,2023,52,2023,616,POL,Poland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8168965.527,TRUE,-1,,0.0,FALSE,8168965.527,TRUE,0.0,FALSE,60270338.0,,60270338.0,6,FALSE,TRUE,,Copper
